case_id,descripcion,nandina_ref,regimen,fuente_url,fecha_consulta,capitulo,partida,origen_caso,observaciones
SUNAT-0564,"BUFANDA, BISOU BISOU, BF-67-1, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;199 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=8; fila_inicio=6768; fila_fin=6779; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0565,"BUFANDA, BISOU BISOU, BC-1-15, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;199 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=9; fila_inicio=6780; fila_fin=6791; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0566,"BUFANDA, BISOU BISOU, BC-1, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;199 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=10; fila_inicio=6792; fila_fin=6803; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0567,"BUFANDA, BISOU BISOU, BC-1-8, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;199 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=11; fila_inicio=6804; fila_fin=6815; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0568,"BUFANDA, BISOU BISOU, BC-31, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;199 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=12; fila_inicio=6816; fila_fin=6827; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0569,"BUFANDA, BISOU BISOU, BC-1-10, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;199 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=13; fila_inicio=6828; fila_fin=6839; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0570,"BUFANDA, BISOU BISOU, BC-1-9, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;199 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=14; fila_inicio=6840; fila_fin=6851; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0571,"BUFANDA, BISOU BISOU, BC-32, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;199 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=15; fila_inicio=6852; fila_fin=6863; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0572,"BUFANDA, BISOU BISOU, BC-33, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;199 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=16; fila_inicio=6864; fila_fin=6875; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0573,"BUFANDA, BISOU BISOU, BC-34, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;199 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=17; fila_inicio=6876; fila_fin=6887; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0574,"BUFANDA, BISOU BISOU, BC-35, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=18; fila_inicio=6888; fila_fin=6899; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0575,"SOMBRERO, BISOU BISOU, BB-24-1 SOMBRERO 100 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=19; fila_inicio=6900; fila_fin=6911; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0576,"SOMBRERO, BISOU BISOU, BB-25-1 SOMBRERO 100 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=20; fila_inicio=6912; fila_fin=6923; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0577,"SOMBRERO, BISOU BISOU, BB-10 SOMBRERO 200 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=21; fila_inicio=6924; fila_fin=6935; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0578,"SOMBRERO, BISOU BISOU, BB-12 SOMBRERO 100 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=22; fila_inicio=6936; fila_fin=6947; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0579,"SOMBRERO, BISOU BISOU, BB-14 SOMBRERO 100 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=23; fila_inicio=6948; fila_fin=6959; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0580,"SOMBRERO, BISOU BISOU, BB-15 SOMBRERO 100 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=24; fila_inicio=6960; fila_fin=6971; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0581,"SOMBRERO, BISOU BISOU, BB-19 SOMBRERO 100 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=25; fila_inicio=6972; fila_fin=6983; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0582,"SOMBRERO, BISOU BISOU, BB-21 SOMBRERO 100 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=26; fila_inicio=6984; fila_fin=6995; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0583,"SOMBRERO, BISOU BISOU, BB-31 SOMBRERO 100 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=27; fila_inicio=6996; fila_fin=7007; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0584,"SOMBRERO, BISOU BISOU, BB-33 SOMBRERO 100 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=28; fila_inicio=7008; fila_fin=7019; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0585,"SOMBRERO, BISOU BISOU, BB-34 SOMBRERO 100 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=29; fila_inicio=7020; fila_fin=7031; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0586,"SOMBRERO, BISOU BISOU, BBN4-009 SOMBRERO 160 DOCENAS PARA MUJER, 39 X 29 CM 100% PAPEL",65040000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6504,SUNAT_ADUANET,"hoja=Hoja1; serie=30; fila_inicio=7032; fila_fin=7043; descripcion_partida=SOMBREROS DEMAS TOCADOS,TRENZADOS O FABR. POR UNION D'BANDAS"
SUNAT-0587,"SOMBRERO(GORRO), BISOU BISOU, B-150 SOMBRERO(GORRO) 60 DOCENAS TEJIDO DE PUNTO - 100%POLIESTER PARA HOMBRE",65050090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6505,SUNAT_ADUANET,hoja=Hoja1; serie=31; fila_inicio=7044; fila_fin=7055; descripcion_partida=- Los demás
SUNAT-0588,"SOMBRERO(GORRO), BISOU BISOU, B-151 SOMBRERO(GORRO) 60 DOCENAS TEJIDO DE PUNTO - 100%POLIESTER PARA HOMBRE",65050090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6505,SUNAT_ADUANET,hoja=Hoja1; serie=32; fila_inicio=7056; fila_fin=7067; descripcion_partida=- Los demás
SUNAT-0589,"SOMBRERO(GORRO), BISOU BISOU, B-152 SOMBRERO(GORRO) 24 DOCENAS TEJIDO DE PUNTO - 100%POLIESTER PARA HOMBRE",65050090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6505,SUNAT_ADUANET,hoja=Hoja1; serie=33; fila_inicio=7068; fila_fin=7079; descripcion_partida=- Los demás
SUNAT-0590,"BUFANDA, BISOU BISOU, BF-61, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=34; fila_inicio=7080; fila_fin=7091; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0591,"BUFANDA, BISOU BISOU, BF-63, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=35; fila_inicio=7092; fila_fin=7103; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0592,"SOMBRERO(GORRO), BISOU BISOU, BB-201 SOMBRERO(GORRO) 100 DOCENAS TEJIDO DE PUNTO - 100%POLIESTER PARA HOMBRE",65050090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6505,SUNAT_ADUANET,hoja=Hoja1; serie=36; fila_inicio=7104; fila_fin=7115; descripcion_partida=- Los demás
SUNAT-0593,"SOMBRERO(GORRO), BISOU BISOU, BB-200 SOMBRERO(GORRO) 100 DOCENAS TEJIDO DE PUNTO - 100%POLIESTER PARA HOMBRE",65050090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6505,SUNAT_ADUANET,hoja=Hoja1; serie=37; fila_inicio=7116; fila_fin=7127; descripcion_partida=- Los demás
SUNAT-0594,"BUFANDA, BISOU BISOU, BF-52, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=38; fila_inicio=7128; fila_fin=7139; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0595,"BUFANDA, BISOU BISOU, BF-53, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=39; fila_inicio=7140; fila_fin=7151; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0596,"BUFANDA, BISOU BISOU, BF-54, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=40; fila_inicio=7152; fila_fin=7163; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0597,"BUFANDA, BISOU BISOU, BF-56, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=41; fila_inicio=7164; fila_fin=7175; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0598,"BUFANDA, BISOU BISOU, BF-57, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=42; fila_inicio=7176; fila_fin=7187; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0599,"BUFANDA, BISOU BISOU, BF-68, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=43; fila_inicio=7188; fila_fin=7199; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0600,"BUFANDA, BISOU BISOU, BF-69, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=44; fila_inicio=7200; fila_fin=7211; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0601,"BUFANDA, BISOU BISOU, BF-70, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=45; fila_inicio=7212; fila_fin=7223; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0602,"BUFANDA, BISOU BISOU, BF-71, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=46; fila_inicio=7224; fila_fin=7235; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0603,"BUFANDA, BISOU BISOU, BF-72, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=47; fila_inicio=7236; fila_fin=7247; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0604,"BUFANDA, BISOU BISOU, BF-73, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=48; fila_inicio=7248; fila_fin=7259; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0610,"BUFANDA, BISOU BISOU, BF-74, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=54; fila_inicio=7320; fila_fin=7331; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0611,"BUFANDA, BISOU BISOU, BF-64, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;274 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=55; fila_inicio=7332; fila_fin=7343; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0612,"BUFANDA, BISOU BISOU, BF-64-1, TIPO DE TELA: TEJIDO DE TRAMA Y URDIMBRE COMP:100% POLIÉSTER GRADO ELABORACION: HILADOS DE DISTINTOS COLORES; ACABADO: PERCHADO SIN APLICACIONES;POLIESTER MEDIDA:1.80 X 72 CM;USO:PARA MUJER;274 GR POR PIEZA CON FLECO",62143000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,62,6214,SUNAT_ADUANET,"hoja=Hoja1; serie=56; fila_inicio=7344; fila_fin=7355; descripcion_partida=CHALES, PA¥UELOS DE CUELLO Y SIMILARES DE FIBRAS SINTETICAS"
SUNAT-0613,"SOMBRERO(GORRO), BISOU BISOU, BB-106 SOMBRERO(GORRO) 48 DOCENAS TEJIDO DE PUNTO - 100%POLIESTER PARA HOMBRE SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",65050090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,65,6505,SUNAT_ADUANET,hoja=Hoja1; serie=57; fila_inicio=7356; fila_fin=7375; descripcion_partida=- Los demás
